node_id,node_type,network_layer,name,institution_id,tier,total_assets,total_deposits,total_loans,equity,num_branches,num_employees,cert,assets,city,state,ticker,sector,industry,market_cap,trailing_pe,debt_to_equity,beta,cik,created_at
FDIC_30812,fdic_bank,banking,First Federal Savings and Loan Association,,,,,,,,,30812.0,380674.0,Pascagoula,MS,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_5394,fdic_bank,banking,Waypoint Bank,,,,,,,,,5394.0,380300.0,Cozad,NE,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_29637,fdic_bank,banking,Big Horn Federal Savings Bank,,,,,,,,,29637.0,380289.0,Greybull,WY,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_5817,fdic_bank,banking,Hardin County Savings Bank,,,,,,,,,5817.0,378908.0,Eldora,IA,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_13599,fdic_bank,banking,First-Lockhart National Bank,,,,,,,,,13599.0,378764.0,Lockhart,TX,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_34566,fdic_bank,banking,Alliance Bank,,,,,,,,,34566.0,378582.0,Cape Girardeau,MO,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_23152,fdic_bank,banking,First Citizens Bank,,,,,,,,,23152.0,378512.0,Luverne,AL,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_13897,fdic_bank,banking,Farmers State Bank,,,,,,,,,13897.0,378143.0,Cameron,MO,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_58961,fdic_bank,banking,Lakeside Bank,,,,,,,,,58961.0,377276.0,Lake Charles,LA,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_34778,fdic_bank,banking,First Trust Bank of Illinois,,,,,,,,,34778.0,377023.0,Kankakee,IL,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_14168,fdic_bank,banking,Peoples Trust Company of St. Albans,,,,,,,,,14168.0,376849.0,Saint Albans,VT,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_11953,fdic_bank,banking,The Grant County Bank,,,,,,,,,11953.0,376847.0,Petersburg,WV,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_13020,fdic_bank,banking,First Exchange Bank,,,,,,,,,13020.0,376822.0,White Hall,WV,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_29188,fdic_bank,banking,Fox Valley Savings Bank,,,,,,,,,29188.0,376542.0,Fond Du Lac,WI,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_15687,fdic_bank,banking,Grant County State Bank,,,,,,,,,15687.0,375233.0,Swayzee,IN,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_10907,fdic_bank,banking,Guaranty State Bank and Trust Company,,,,,,,,,10907.0,374963.0,Beloit,KS,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_5410,fdic_bank,banking,The First National Bank of Gordon,,,,,,,,,5410.0,374926.0,Gordon,NE,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_33010,fdic_bank,banking,First Peoples Bank,,,,,,,,,33010.0,374151.0,Pine Mountain,GA,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_14058,fdic_bank,banking,Great Plains State Bank,,,,,,,,,14058.0,373959.0,Petersburg,NE,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_5796,fdic_bank,banking,Earlham Savings Bank,,,,,,,,,5796.0,373935.0,West Des Moines,IA,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_35320,fdic_bank,banking,Georgia Community Bank,,,,,,,,,35320.0,373874.0,Albany,GA,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_31694,fdic_bank,banking,Volunteer Federal Savings Bank,,,,,,,,,31694.0,373745.0,Madisonville,TN,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_12303,fdic_bank,banking,Citizens State Bank,,,,,,,,,12303.0,373679.0,Woodville,TX,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_59193,fdic_bank,banking,Founders Bank,,,,,,,,,59193.0,373499.0,Washington,DC,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_3579,fdic_bank,banking,The First National Bank of Mount Dora,,,,,,,,,3579.0,373180.0,Mount Dora,FL,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_28208,fdic_bank,banking,San Luis Valley Federal Bank,,,,,,,,,28208.0,372978.0,Alamosa,CO,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_16040,fdic_bank,banking,Generations Bank,,,,,,,,,16040.0,372972.0,Seneca Falls,NY,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_22536,fdic_bank,banking,First Secure Bank and Trust Co.,,,,,,,,,22536.0,372846.0,Palos Hills,IL,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_23257,fdic_bank,banking,Community State Bank,,,,,,,,,23257.0,372680.0,Galva,IL,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_29692,fdic_bank,banking,Lincoln FSB of Nebraska,,,,,,,,,29692.0,372345.0,Lincoln,NE,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_7025,fdic_bank,banking,The Delaware National Bank of Delhi,,,,,,,,,7025.0,372328.0,Delhi,NY,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_58508,fdic_bank,banking,First FarmBank,,,,,,,,,58508.0,372305.0,Greeley,CO,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_29988,fdic_bank,banking,Mutual Savings Association,,,,,,,,,29988.0,371880.0,Leavenworth,KS,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_18171,fdic_bank,banking,Bank of O'Fallon,,,,,,,,,18171.0,371231.0,O'Fallon,IL,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_23597,fdic_bank,banking,Lamar National Bank,,,,,,,,,23597.0,371072.0,Paris,TX,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_861,fdic_bank,banking,State Bank & Trust,,,,,,,,,861.0,371041.0,Winfield,AL,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_11821,fdic_bank,banking,Little Horn State Bank,,,,,,,,,11821.0,370911.0,Hardin,MT,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_902,fdic_bank,banking,Byron Bank,,,,,,,,,902.0,370745.0,Byron,IL,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_11708,fdic_bank,banking,Teutopolis State Bank,,,,,,,,,11708.0,370575.0,Teutopolis,IL,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_22867,fdic_bank,banking,Community Bank of Raymore,,,,,,,,,22867.0,370412.0,Raymore,MO,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_10719,fdic_bank,banking,Peoples State Bank of Hallettsville,,,,,,,,,10719.0,370411.0,Hallettsville,TX,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_3110,fdic_bank,banking,The Commercial National Bank of Brady,,,,,,,,,3110.0,370406.0,Brady,TX,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_1237,fdic_bank,banking,Ireland Bank,,,,,,,,,1237.0,370131.0,Malad City,ID,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_14930,fdic_bank,banking,First Iowa State Bank,,,,,,,,,14930.0,369405.0,Albia,IA,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_2229,fdic_bank,banking,RSNB Bank,,,,,,,,,2229.0,369334.0,Rock Springs,WY,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_15046,fdic_bank,banking,The Peoples Community Bank,,,,,,,,,15046.0,369163.0,Mazomanie,WI,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_27496,fdic_bank,banking,Bank of the Lowcountry,,,,,,,,,27496.0,368938.0,Walterboro,SC,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_3661,fdic_bank,banking,Union National Bank and Trust Company of Elgin,,,,,,,,,3661.0,368595.0,Elgin,IL,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_34162,fdic_bank,banking,West Pointe Bank,,,,,,,,,34162.0,368516.0,Oshkosh,WI,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_2455,fdic_bank,banking,The Bank of Brodhead,,,,,,,,,2455.0,367928.0,Brodhead,WI,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_169,fdic_bank,banking,First National Bank of Griffin,,,,,,,,,169.0,367888.0,Griffin,GA,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_5595,fdic_bank,banking,The Yoakum National Bank,,,,,,,,,5595.0,367379.0,Yoakum,TX,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_58289,fdic_bank,banking,River City Bank,,,,,,,,,58289.0,367352.0,Rome,GA,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_15675,fdic_bank,banking,Citizens Bank & Trust Company,,,,,,,,,15675.0,367236.0,Campbellsville,KY,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_14333,fdic_bank,banking,Commercial Bank and Trust of PA,,,,,,,,,14333.0,367167.0,Latrobe,PA,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_27118,fdic_bank,banking,Premier Bank of the South,,,,,,,,,27118.0,366945.0,Cullman,AL,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_5821,fdic_bank,banking,First State Bank,,,,,,,,,5821.0,366709.0,Lynnville,IA,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_4208,fdic_bank,banking,Anchor D Bank,,,,,,,,,4208.0,366593.0,Texhoma,OK,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_17443,fdic_bank,banking,Piscataqua Savings Bank,,,,,,,,,17443.0,366584.0,Portsmouth,NH,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_90,fdic_bank,banking,Commercial Bank & Trust Company,,,,,,,,,90.0,366408.0,Monticello,AR,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_17811,fdic_bank,banking,First National Bank in Port Lavaca,,,,,,,,,17811.0,366370.0,Port Lavaca,TX,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_11777,fdic_bank,banking,Commercial Bank,,,,,,,,,11777.0,366158.0,Parsons,KS,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_6813,fdic_bank,banking,The Farmers Bank of Appomattox,,,,,,,,,6813.0,366137.0,Appomattox,VA,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_30680,fdic_bank,banking,First Shore Federal Savings and Loan Association,,,,,,,,,30680.0,365778.0,Salisbury,MD,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_147,fdic_bank,banking,Century Bank and Trust,,,,,,,,,147.0,365724.0,Milledgeville,GA,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_23798,fdic_bank,banking,McCurtain County National Bank,,,,,,,,,23798.0,365626.0,Broken Bow,OK,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_12959,fdic_bank,banking,Cattaraugus County Bank,,,,,,,,,12959.0,365168.0,Little Valley,NY,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_14355,fdic_bank,banking,The First Citizens National Bank of Upper Sandusky,,,,,,,,,14355.0,364755.0,Upper Sandusky,OH,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_13407,fdic_bank,banking,Farmers State Bank,,,,,,,,,13407.0,364466.0,Center,TX,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_10157,fdic_bank,banking,The Shelby State Bank,,,,,,,,,10157.0,364445.0,Shelby,MI,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_17446,fdic_bank,banking,Maverick Bank,,,,,,,,,17446.0,364371.0,Fort Davis,TX,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_1654,fdic_bank,banking,Ozark Bank,,,,,,,,,1654.0,363635.0,Ozark,MO,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_9788,fdic_bank,banking,Bloomsdale Bank,,,,,,,,,9788.0,363346.0,Bloomsdale,MO,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_10523,fdic_bank,banking,Bank of Commerce & Trust Co.,,,,,,,,,10523.0,362356.0,Crowley,LA,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_15947,fdic_bank,banking,Iowa State Bank,,,,,,,,,15947.0,362316.0,Clarksville,IA,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_5136,fdic_bank,banking,First Bank Elk River,,,,,,,,,5136.0,362073.0,Elk River,MN,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_57872,fdic_bank,banking,Pacific West Bank,,,,,,,,,57872.0,361550.0,West Linn,OR,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_29695,fdic_bank,banking,THE HOME LOAN SAVINGS BANK,,,,,,,,,29695.0,361409.0,Coshocton,OH,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_16629,fdic_bank,banking,ESB Financial,,,,,,,,,16629.0,361193.0,Emporia,KS,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_30722,fdic_bank,banking,Universal Bank,,,,,,,,,30722.0,360948.0,West Covina,CA,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_2695,fdic_bank,banking,The First National Bank of Grayson,,,,,,,,,2695.0,360780.0,Grayson,KY,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_13892,fdic_bank,banking,Sandhills State Bank,,,,,,,,,13892.0,360755.0,North Platte,NE,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_6803,fdic_bank,banking,MCNB Bank and Trust Co.,,,,,,,,,6803.0,359460.0,Welch,WV,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_57444,fdic_bank,banking,American Continental Bank,,,,,,,,,57444.0,359199.0,City Of Industry,CA,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_58377,fdic_bank,banking,Central Bank,,,,,,,,,58377.0,359199.0,Tampa,FL,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_17009,fdic_bank,banking,Central Bank of Kansas City,,,,,,,,,17009.0,358755.0,Kansas City,MO,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_3219,fdic_bank,banking,"Gilmer National Bank, Gilmer, Texas",,,,,,,,,3219.0,358666.0,Gilmer,TX,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_17769,fdic_bank,banking,Bank of Hays,,,,,,,,,17769.0,358562.0,Hays,KS,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_25726,fdic_bank,banking,Murphy Bank,,,,,,,,,25726.0,358468.0,Fresno,CA,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_12248,fdic_bank,banking,First Nebraska Bank,,,,,,,,,12248.0,358463.0,Valley,NE,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_20279,fdic_bank,banking,The Community State Bank,,,,,,,,,20279.0,358345.0,Poteau,OK,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_11702,fdic_bank,banking,Shelby County State Bank,,,,,,,,,11702.0,357987.0,Shelbyville,IL,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_19011,fdic_bank,banking,Legacy Bank,,,,,,,,,19011.0,357755.0,Grundy,VA,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_22271,fdic_bank,banking,First National Bank,,,,,,,,,22271.0,357726.0,Hamilton,AL,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_30431,fdic_bank,banking,SSB Bank,,,,,,,,,30431.0,357617.0,Pittsburgh,PA,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_7886,fdic_bank,banking,First United National Bank,,,,,,,,,7886.0,357428.0,Fryburg,PA,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_35585,fdic_bank,banking,Community First National Bank,,,,,,,,,35585.0,356886.0,Manhattan,KS,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_57491,fdic_bank,banking,Bank of Commerce,,,,,,,,,57491.0,356859.0,Duncan,OK,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_16246,fdic_bank,banking,Commercial Banking Company,,,,,,,,,16246.0,356701.0,Valdosta,GA,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_17094,fdic_bank,banking,HomeBank Texas,,,,,,,,,17094.0,356630.0,Seagoville,TX,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_3720,fdic_bank,banking,First National Bank of Pana,,,,,,,,,3720.0,356161.0,Pana,IL,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_2068,fdic_bank,banking,The Fahey Banking Company,,,,,,,,,2068.0,355558.0,Marion,OH,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_59148,fdic_bank,banking,Watermark Bank,,,,,,,,,59148.0,355500.0,Oklahoma City,OK,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_19274,fdic_bank,banking,Banner Capital Bank,,,,,,,,,19274.0,355420.0,Harrisburg,NE,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_28515,fdic_bank,banking,"TrustTexas Bank, SSB",,,,,,,,,28515.0,355237.0,Cuero,TX,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_5337,fdic_bank,banking,The First National Bank of Bangor,,,,,,,,,5337.0,355191.0,Bangor,WI,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_57684,fdic_bank,banking,CedarStone Bank,,,,,,,,,57684.0,354925.0,Lebanon,TN,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_28735,fdic_bank,banking,"Golden Belt Bank, FSA",,,,,,,,,28735.0,354914.0,Hays,KS,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_21928,fdic_bank,banking,Kirkwood Bank & Trust Co.,,,,,,,,,21928.0,354550.0,Bismarck,ND,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_23546,fdic_bank,banking,Municipal Trust and Savings Bank,,,,,,,,,23546.0,354247.0,Bourbonnais,IL,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_27760,fdic_bank,banking,West View Savings Bank,,,,,,,,,27760.0,353807.0,Pittsburgh,PA,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_31184,fdic_bank,banking,Citizens Savings Bank,,,,,,,,,31184.0,353748.0,Clarks Summit,PA,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_29548,fdic_bank,banking,Pinnacle Bank,,,,,,,,,29548.0,353216.0,Jasper,AL,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_33739,fdic_bank,banking,Citizens Community Bank,,,,,,,,,33739.0,352602.0,Winchester,TN,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_14488,fdic_bank,banking,Citizens Bank,,,,,,,,,14488.0,352129.0,New Haven,MO,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_14195,fdic_bank,banking,Farmers Trust and Savings Bank,,,,,,,,,14195.0,352054.0,Buffalo Center,IA,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_19285,fdic_bank,banking,Logan Bank & Trust Company,,,,,,,,,19285.0,351742.0,Logan,WV,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_4318,fdic_bank,banking,The Riddell National Bank,,,,,,,,,4318.0,351595.0,Brazil,IN,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_11922,fdic_bank,banking,First State Bank of Texas,,,,,,,,,11922.0,351080.0,Orange,TX,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_10709,fdic_bank,banking,Crossroads Bank,,,,,,,,,10709.0,350855.0,Yoakum,TX,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_16820,fdic_bank,banking,The Bank of Glen Burnie,,,,,,,,,16820.0,350604.0,Glen Burnie,MD,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_16288,fdic_bank,banking,Southern Bank,,,,,,,,,16288.0,350307.0,Sardis,GA,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_845,fdic_bank,banking,The Bank of Romney,,,,,,,,,845.0,350076.0,Romney,WV,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_59265,fdic_bank,banking,Waterfall Bank,,,,,,,,,59265.0,350056.0,Clearwater,FL,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_11299,fdic_bank,banking,"Farmers State Bank of Alto Pass, Ill.",,,,,,,,,11299.0,349938.0,Alto Pass,IL,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_9309,fdic_bank,banking,United Southern Bank,,,,,,,,,9309.0,349927.0,Hopkinsville,KY,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_12608,fdic_bank,banking,City Bank & Trust Co.,,,,,,,,,12608.0,349726.0,Natchitoches,LA,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_14911,fdic_bank,banking,Shell Lake State Bank,,,,,,,,,14911.0,349651.0,Shell Lake,WI,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_12149,fdic_bank,banking,First State Bank,,,,,,,,,12149.0,349528.0,Irvington,KY,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_8546,fdic_bank,banking,Sentry Bank,,,,,,,,,8546.0,349341.0,Saint Joseph,MN,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_1090,fdic_bank,banking,Upper Peninsula State Bank,,,,,,,,,1090.0,348967.0,Escanaba,MI,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_6195,fdic_bank,banking,Sterling Bank,,,,,,,,,6195.0,348884.0,Barron,WI,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_16866,fdic_bank,banking,West Texas State Bank,,,,,,,,,16866.0,348209.0,Snyder,TX,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_16695,fdic_bank,banking,First State Bank,,,,,,,,,16695.0,348182.0,Stratford,TX,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_18566,fdic_bank,banking,Peoples Bank of Kankakee County,,,,,,,,,18566.0,348156.0,Bourbonnais,IL,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_4031,fdic_bank,banking,Frazer Bank,,,,,,,,,4031.0,347839.0,Altus,OK,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_16030,fdic_bank,banking,The North Country Savings Bank,,,,,,,,,16030.0,347777.0,Canton,NY,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_14056,fdic_bank,banking,Farmers and Merchants Bank of St. Clair,,,,,,,,,14056.0,347592.0,Saint Clair,MO,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_17513,fdic_bank,banking,The Fisher National Bank,,,,,,,,,17513.0,347519.0,Fisher,IL,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_34849,fdic_bank,banking,Premier Bank,,,,,,,,,34849.0,347464.0,Dubuque,IA,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_15760,fdic_bank,banking,Citizens National Bank of Albion,,,,,,,,,15760.0,346905.0,Albion,IL,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_27989,fdic_bank,banking,OSB Community Bank,,,,,,,,,27989.0,346761.0,Ottawa,IL,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_33922,fdic_bank,banking,Frontier Bank,,,,,,,,,33922.0,346761.0,Sioux Falls,SD,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_8544,fdic_bank,banking,United Community Bank,,,,,,,,,8544.0,346496.0,Perham,MN,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_3217,fdic_bank,banking,First National Bank of Giddings,,,,,,,,,3217.0,346329.0,Giddings,TX,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_2838,fdic_bank,banking,AmeriFirst Bank,,,,,,,,,2838.0,346230.0,Montgomery,AL,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_33470,fdic_bank,banking,Today's Bank,,,,,,,,,33470.0,346174.0,Huntsville,AR,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_19420,fdic_bank,banking,Citizens Bank of the South,,,,,,,,,19420.0,345833.0,Sandersville,GA,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_18858,fdic_bank,banking,The Hocking Valley Bank,,,,,,,,,18858.0,345791.0,Athens,OH,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_5902,fdic_bank,banking,BankOkolona,,,,,,,,,5902.0,345776.0,Okolona,MS,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_34240,fdic_bank,banking,Wolf River Community Bank,,,,,,,,,34240.0,345090.0,Hortonville,WI,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_4173,fdic_bank,banking,The Pauls Valley National Bank,,,,,,,,,4173.0,345036.0,Pauls Valley,OK,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_25849,fdic_bank,banking,Midwest Independent BankersBank,,,,,,,,,25849.0,344394.0,Jefferson City,MO,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_1992,fdic_bank,banking,Pathway Bank,,,,,,,,,1992.0,344214.0,Cairo,NE,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_12493,fdic_bank,banking,Premier Bank National Association,,,,,,,,,12493.0,344086.0,Omaha,NE,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_1086,fdic_bank,banking,The Bank of Versailles,,,,,,,,,1086.0,343728.0,Versailles,MO,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_58428,fdic_bank,banking,Lewis & Clark Bank,,,,,,,,,58428.0,343710.0,Oregon City,OR,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_16757,fdic_bank,banking,The Campbell & Fetter Bank,,,,,,,,,16757.0,343186.0,Kendallville,IN,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_14184,fdic_bank,banking,Marion Community Bank,,,,,,,,,14184.0,343094.0,Marion,AL,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_11310,fdic_bank,banking,The Bank of Herrin,,,,,,,,,11310.0,342966.0,Herrin,IL,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_57694,fdic_bank,banking,First National Bank of Decatur County,,,,,,,,,57694.0,342939.0,Bainbridge,GA,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_22138,fdic_bank,banking,Rabun County Bank,,,,,,,,,22138.0,342867.0,Clayton,GA,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_4958,fdic_bank,banking,The First National Bank of Oneida,,,,,,,,,4958.0,342561.0,Oneida,TN,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_10384,fdic_bank,banking,Waumandee State Bank,,,,,,,,,10384.0,341300.0,Waumandee,WI,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_9462,fdic_bank,banking,Farmers & Merchants Bank,,,,,,,,,9462.0,340971.0,Miamisburg,OH,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_59143,fdic_bank,banking,New Valley Bank & Trust,,,,,,,,,59143.0,340366.0,Springfield,MA,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_23815,fdic_bank,banking,First State Bank of DeKalb County,,,,,,,,,23815.0,340316.0,Fort Payne,AL,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_35477,fdic_bank,banking,Citizens First Bank,,,,,,,,,35477.0,339311.0,Clinton,IA,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_10218,fdic_bank,banking,Citizens Bank & Trust Co.,,,,,,,,,10218.0,339134.0,Hutchinson,MN,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_14922,fdic_bank,banking,F&M Bank,,,,,,,,,14922.0,338853.0,West Point,NE,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_20468,fdic_bank,banking,FirstState Bank,,,,,,,,,20468.0,338804.0,Lineville,AL,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_6913,fdic_bank,banking,Pioneer Bank,,,,,,,,,6913.0,337614.0,Stanley,VA,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_8506,fdic_bank,banking,New Albin Savings Bank,,,,,,,,,8506.0,337277.0,New Albin,IA,,,,,,,,,2025-11-13T14:41:50.237751
FDIC_28471,fdic_bank,banking,"Roxboro Savings Bank, SSB",,,,,,,,,28471.0,337248.0,Roxboro,NC,,,,,,,,,2025-11-13T14:41:50.237751
