symbol1,symbol2,correlation,window_days,relationship_type,layer
CFG,TROW,0.6784,90,market_correlation,market
CFG,TRV,0.4957,90,market_correlation,market
CFG,TWO,0.3613,90,market_correlation,market
CFG,UMBF,0.8104,90,market_correlation,market
CFG,UPST,0.376,90,market_correlation,market
CFG,USB,0.76,90,market_correlation,market
CFG,V,0.459,90,market_correlation,market
CFG,VCTR,0.4784,90,market_correlation,market
CFG,VICI,0.3949,90,market_correlation,market
CFG,VRTS,0.4825,90,market_correlation,market
CFG,WFC,0.6214,90,market_correlation,market
CFG,WRB,0.3797,90,market_correlation,market
CFG,WTFC,0.8245,90,market_correlation,market
CFG,ZION,0.882,90,market_correlation,market
CFG,^DJI,0.702,90,market_correlation,market
CFG,^GSPC,0.5894,90,market_correlation,market
CFG,^IXIC,0.448,90,market_correlation,market
CFG,^RUT,0.7054,90,market_correlation,market
CFG,^VIX,-0.6767,90,market_correlation,market
CI,CIM,0.3191,90,market_correlation,market
CI,CNC,0.3158,90,market_correlation,market
CI,CPAY,0.4293,90,market_correlation,market
CI,CVS,0.4828,90,market_correlation,market
CI,DX,0.3877,90,market_correlation,market
CI,EXR,0.5347,90,market_correlation,market
CI,HUM,0.384,90,market_correlation,market
CI,KIM,0.3796,90,market_correlation,market
CI,MFA,0.3127,90,market_correlation,market
CI,MOH,0.3722,90,market_correlation,market
CI,ORC,0.3073,90,market_correlation,market
CI,PMT,0.3587,90,market_correlation,market
CI,PSA,0.5101,90,market_correlation,market
CI,SPG,0.3166,90,market_correlation,market
CI,TWO,0.3771,90,market_correlation,market
CI,UNH,0.4299,90,market_correlation,market
CI,VTR,-0.3197,90,market_correlation,market
CIM,COF,0.3651,90,market_correlation,market
CIM,CPT,0.5328,90,market_correlation,market
CIM,DX,0.621,90,market_correlation,market
CIM,EQR,0.5071,90,market_correlation,market
CIM,ESS,0.4681,90,market_correlation,market
CIM,EVR,0.3254,90,market_correlation,market
CIM,EXR,0.4402,90,market_correlation,market
CIM,FIS,0.3429,90,market_correlation,market
CIM,FITB,0.3921,90,market_correlation,market
CIM,FRT,0.486,90,market_correlation,market
CIM,GBCI,0.4775,90,market_correlation,market
CIM,GPN,0.3018,90,market_correlation,market
CIM,HBAN,0.3729,90,market_correlation,market
CIM,HIG,0.3384,90,market_correlation,market
CIM,INVH,0.4431,90,market_correlation,market
CIM,IVR,0.4743,90,market_correlation,market
CIM,KEY,0.4029,90,market_correlation,market
CIM,KIM,0.4595,90,market_correlation,market
CIM,LDI,0.3103,90,market_correlation,market
CIM,MAA,0.4502,90,market_correlation,market
CIM,MC,0.3411,90,market_correlation,market
CIM,MET,0.3928,90,market_correlation,market
CIM,MFA,0.7885,90,market_correlation,market
CIM,MTB,0.4024,90,market_correlation,market
CIM,NAVI,0.3581,90,market_correlation,market
CIM,ONB,0.4013,90,market_correlation,market
CIM,ORC,0.5502,90,market_correlation,market
CIM,PFSI,0.475,90,market_correlation,market
CIM,PLD,0.3702,90,market_correlation,market
CIM,PMT,0.6255,90,market_correlation,market
CIM,PNC,0.4322,90,market_correlation,market
CIM,PSA,0.5009,90,market_correlation,market
CIM,QCOM,0.3069,90,market_correlation,market
CIM,REG,0.447,90,market_correlation,market
CIM,RF,0.3943,90,market_correlation,market
CIM,RKT,0.4881,90,market_correlation,market
CIM,SPG,0.4307,90,market_correlation,market
CIM,SUI,0.3054,90,market_correlation,market
CIM,SYF,0.3214,90,market_correlation,market
CIM,TFC,0.4242,90,market_correlation,market
CIM,TROW,0.3709,90,market_correlation,market
CIM,TWO,0.6577,90,market_correlation,market
CIM,UDR,0.4828,90,market_correlation,market
CIM,UMBF,0.4335,90,market_correlation,market
CIM,UPST,0.3878,90,market_correlation,market
CIM,USB,0.4037,90,market_correlation,market
CIM,UWMC,0.6506,90,market_correlation,market
CIM,VICI,0.5355,90,market_correlation,market
CIM,WTFC,0.3498,90,market_correlation,market
CIM,ZION,0.351,90,market_correlation,market
CIM,^DJI,0.4548,90,market_correlation,market
CIM,^GSPC,0.3417,90,market_correlation,market
CIM,^RUT,0.4624,90,market_correlation,market
CIM,^VIX,-0.3098,90,market_correlation,market
CMA,COF,0.4922,90,market_correlation,market
CMA,CPAY,0.3717,90,market_correlation,market
CMA,EVR,0.3398,90,market_correlation,market
CMA,FHN,0.578,90,market_correlation,market
CMA,FIS,0.3395,90,market_correlation,market
CMA,FITB,0.551,90,market_correlation,market
CMA,GBCI,0.5257,90,market_correlation,market
CMA,GS,0.4062,90,market_correlation,market
CMA,HBAN,0.3902,90,market_correlation,market
CMA,HIG,0.3581,90,market_correlation,market
CMA,IVR,0.3443,90,market_correlation,market
CMA,IVZ,0.4935,90,market_correlation,market
CMA,JPM,0.3728,90,market_correlation,market
CMA,KEY,0.5989,90,market_correlation,market
CMA,KIM,0.3281,90,market_correlation,market
CMA,L,0.4298,90,market_correlation,market
CMA,MA,0.3054,90,market_correlation,market
CMA,MC,0.3565,90,market_correlation,market
CMA,MET,0.4574,90,market_correlation,market
CMA,MMC,0.3372,90,market_correlation,market
CMA,MS,0.3551,90,market_correlation,market
CMA,MTB,0.4593,90,market_correlation,market
CMA,ONB,0.6054,90,market_correlation,market
CMA,PJT,0.3031,90,market_correlation,market
CMA,PNC,0.4418,90,market_correlation,market
CMA,PRU,0.4549,90,market_correlation,market
CMA,PYPL,0.4105,90,market_correlation,market
CMA,RF,0.5671,90,market_correlation,market
CMA,RGA,0.3486,90,market_correlation,market
CMA,SEIC,0.4425,90,market_correlation,market
CMA,SOFI,0.3102,90,market_correlation,market
CMA,STT,0.517,90,market_correlation,market
CMA,SYF,0.5297,90,market_correlation,market
CMA,TFC,0.5238,90,market_correlation,market
CMA,TROW,0.5549,90,market_correlation,market
CMA,TRV,0.3504,90,market_correlation,market
CMA,UMBF,0.5841,90,market_correlation,market
CMA,UPST,0.3019,90,market_correlation,market
CMA,USB,0.515,90,market_correlation,market
CMA,V,0.3254,90,market_correlation,market
CMA,VCTR,0.3144,90,market_correlation,market
CMA,VRTS,0.3167,90,market_correlation,market
CMA,WFC,0.449,90,market_correlation,market
CMA,WRB,0.3405,90,market_correlation,market
CMA,WTFC,0.6524,90,market_correlation,market
CMA,ZION,0.5952,90,market_correlation,market
CMA,^DJI,0.4367,90,market_correlation,market
CMA,^GSPC,0.4013,90,market_correlation,market
CMA,^RUT,0.4573,90,market_correlation,market
CMA,^VIX,-0.4596,90,market_correlation,market
CNC,CVS,0.3541,90,market_correlation,market
CNC,MOH,0.6852,90,market_correlation,market
CNC,RGA,0.3181,90,market_correlation,market
CNC,UNH,0.4597,90,market_correlation,market
CNC,^DJI,0.3315,90,market_correlation,market
COF,COIN,0.3836,90,market_correlation,market
COF,CPAY,0.5209,90,market_correlation,market
COF,CSCO,0.386,90,market_correlation,market
COF,EARN,0.3418,90,market_correlation,market
COF,EVR,0.5591,90,market_correlation,market
COF,EVTC,0.3771,90,market_correlation,market
COF,FHN,0.5707,90,market_correlation,market
COF,FIS,0.3261,90,market_correlation,market
COF,FITB,0.7157,90,market_correlation,market
COF,FRT,0.3573,90,market_correlation,market
COF,GBCI,0.6232,90,market_correlation,market
COF,GPN,0.4994,90,market_correlation,market
COF,GS,0.5438,90,market_correlation,market
COF,HBAN,0.7015,90,market_correlation,market
COF,HIG,0.4197,90,market_correlation,market
COF,HLNE,0.4367,90,market_correlation,market
COF,IVZ,0.4154,90,market_correlation,market
COF,JPM,0.5088,90,market_correlation,market
COF,KEY,0.7357,90,market_correlation,market
COF,KIM,0.4184,90,market_correlation,market
COF,L,0.401,90,market_correlation,market
COF,LC,0.47,90,market_correlation,market
COF,MA,0.4362,90,market_correlation,market
COF,MC,0.5987,90,market_correlation,market
COF,MET,0.5959,90,market_correlation,market
COF,MFA,0.3188,90,market_correlation,market
COF,MITT,0.327,90,market_correlation,market
COF,MMC,0.3219,90,market_correlation,market
COF,MS,0.5604,90,market_correlation,market
COF,MTB,0.6857,90,market_correlation,market
COF,NAVI,0.4293,90,market_correlation,market
COF,ONB,0.7103,90,market_correlation,market
COF,PAYO,0.4166,90,market_correlation,market
COF,PFSI,0.3339,90,market_correlation,market
COF,PJT,0.3957,90,market_correlation,market
COF,PLD,0.3279,90,market_correlation,market
COF,PMT,0.3758,90,market_correlation,market
COF,PNC,0.6693,90,market_correlation,market
COF,PRU,0.6352,90,market_correlation,market
COF,PYPL,0.3596,90,market_correlation,market
COF,REG,0.3406,90,market_correlation,market
COF,RF,0.661,90,market_correlation,market
COF,RGA,0.3621,90,market_correlation,market
COF,RKT,0.3014,90,market_correlation,market
COF,SCHW,0.3325,90,market_correlation,market
COF,SEIC,0.5998,90,market_correlation,market
COF,SOFI,0.4329,90,market_correlation,market
COF,SPG,0.3353,90,market_correlation,market
COF,STT,0.5884,90,market_correlation,market
COF,SYF,0.7944,90,market_correlation,market
COF,TFC,0.7262,90,market_correlation,market
COF,TROW,0.5318,90,market_correlation,market
COF,TRV,0.334,90,market_correlation,market
COF,TSLA,0.3341,90,market_correlation,market
COF,TWO,0.3341,90,market_correlation,market
COF,UMBF,0.7053,90,market_correlation,market
COF,UPST,0.3483,90,market_correlation,market
COF,USB,0.6783,90,market_correlation,market
COF,V,0.4711,90,market_correlation,market
COF,VCTR,0.4398,90,market_correlation,market
COF,VRTS,0.4108,90,market_correlation,market
COF,WFC,0.5997,90,market_correlation,market
COF,WTFC,0.6901,90,market_correlation,market
COF,ZION,0.7525,90,market_correlation,market
COF,^DJI,0.6373,90,market_correlation,market
COF,^GSPC,0.5649,90,market_correlation,market
COF,^IXIC,0.4526,90,market_correlation,market
COF,^RUT,0.6204,90,market_correlation,market
COF,^VIX,-0.6207,90,market_correlation,market
COIN,CSCO,0.3041,90,market_correlation,market
COIN,EVR,0.4009,90,market_correlation,market
COIN,FHN,0.392,90,market_correlation,market
COIN,FITB,0.3002,90,market_correlation,market
COIN,FOUR,0.3881,90,market_correlation,market
COIN,GS,0.448,90,market_correlation,market
COIN,HOOD,0.5856,90,market_correlation,market
COIN,IVZ,0.3489,90,market_correlation,market
COIN,JPM,0.3895,90,market_correlation,market
COIN,KEY,0.3441,90,market_correlation,market
COIN,MC,0.4185,90,market_correlation,market
COIN,META,0.3811,90,market_correlation,market
COIN,MS,0.4108,90,market_correlation,market
COIN,MSFT,0.3625,90,market_correlation,market
COIN,MTB,0.3335,90,market_correlation,market
COIN,MU,0.4022,90,market_correlation,market
COIN,NVDA,0.4391,90,market_correlation,market
COIN,ONB,0.3661,90,market_correlation,market
COIN,PNC,0.3417,90,market_correlation,market
COIN,PYPL,0.4321,90,market_correlation,market
COIN,RF,0.3159,90,market_correlation,market
COIN,SEIC,0.4303,90,market_correlation,market
COIN,SOFI,0.4649,90,market_correlation,market
COIN,STT,0.4053,90,market_correlation,market
COIN,SYF,0.3873,90,market_correlation,market
COIN,TFC,0.3168,90,market_correlation,market
COIN,TROW,0.3144,90,market_correlation,market
COIN,UMBF,0.3529,90,market_correlation,market
COIN,USB,0.3313,90,market_correlation,market
COIN,VCTR,0.3288,90,market_correlation,market
COIN,WTFC,0.3884,90,market_correlation,market
COIN,ZION,0.3671,90,market_correlation,market
COIN,^DJI,0.5293,90,market_correlation,market
COIN,^GSPC,0.6418,90,market_correlation,market
COIN,^IXIC,0.6609,90,market_correlation,market
COIN,^RUT,0.5454,90,market_correlation,market
COIN,^VIX,-0.5151,90,market_correlation,market
CPAY,DX,0.3661,90,market_correlation,market
CPAY,EARN,0.3201,90,market_correlation,market
CPAY,ESS,0.3094,90,market_correlation,market
CPAY,EVR,0.5306,90,market_correlation,market
CPAY,EVTC,0.4071,90,market_correlation,market
CPAY,FHN,0.4718,90,market_correlation,market
CPAY,FIS,0.4961,90,market_correlation,market
CPAY,FITB,0.4873,90,market_correlation,market
CPAY,FOUR,0.4824,90,market_correlation,market
CPAY,FRT,0.4253,90,market_correlation,market
CPAY,GBCI,0.5012,90,market_correlation,market
CPAY,GPN,0.524,90,market_correlation,market
CPAY,GS,0.3553,90,market_correlation,market
CPAY,HBAN,0.519,90,market_correlation,market
CPAY,HIG,0.3523,90,market_correlation,market
CPAY,HLNE,0.438,90,market_correlation,market
CPAY,IVR,0.3417,90,market_correlation,market
CPAY,IVZ,0.3454,90,market_correlation,market
CPAY,JKHY,0.4939,90,market_correlation,market
CPAY,JPM,0.3369,90,market_correlation,market
CPAY,KEY,0.5027,90,market_correlation,market
CPAY,KIM,0.4126,90,market_correlation,market
CPAY,L,0.4033,90,market_correlation,market
CPAY,LC,0.3083,90,market_correlation,market
CPAY,MA,0.5015,90,market_correlation,market
CPAY,MC,0.5306,90,market_correlation,market
CPAY,MET,0.3356,90,market_correlation,market
CPAY,MITT,0.3163,90,market_correlation,market
CPAY,MMC,0.3358,90,market_correlation,market
CPAY,MTB,0.4375,90,market_correlation,market
CPAY,NAVI,0.3885,90,market_correlation,market
CPAY,ONB,0.4417,90,market_correlation,market
CPAY,PAGS,0.306,90,market_correlation,market
CPAY,PAYO,0.4109,90,market_correlation,market
CPAY,PJT,0.4379,90,market_correlation,market
CPAY,PLD,0.3356,90,market_correlation,market
CPAY,PMT,0.3483,90,market_correlation,market
CPAY,PNC,0.4456,90,market_correlation,market
CPAY,PRU,0.461,90,market_correlation,market
CPAY,PYPL,0.5028,90,market_correlation,market
CPAY,REG,0.3344,90,market_correlation,market
CPAY,RF,0.4253,90,market_correlation,market
CPAY,RGA,0.3036,90,market_correlation,market
CPAY,RKT,0.3156,90,market_correlation,market
CPAY,SEIC,0.5199,90,market_correlation,market
CPAY,SPG,0.394,90,market_correlation,market
CPAY,STT,0.5335,90,market_correlation,market
CPAY,SYF,0.5451,90,market_correlation,market
CPAY,TFC,0.5251,90,market_correlation,market
CPAY,TROW,0.5202,90,market_correlation,market
CPAY,TRV,0.3065,90,market_correlation,market
CPAY,TWO,0.342,90,market_correlation,market
CPAY,UDR,0.3111,90,market_correlation,market
CPAY,UMBF,0.5245,90,market_correlation,market
CPAY,USB,0.4796,90,market_correlation,market
CPAY,V,0.505,90,market_correlation,market
CPAY,VCTR,0.4782,90,market_correlation,market
CPAY,VRTS,0.4721,90,market_correlation,market
CPAY,WFC,0.3428,90,market_correlation,market
CPAY,WTFC,0.5081,90,market_correlation,market
CPAY,ZION,0.4465,90,market_correlation,market
CPAY,^DJI,0.5798,90,market_correlation,market
CPAY,^GSPC,0.4189,90,market_correlation,market
CPAY,^RUT,0.5118,90,market_correlation,market
CPAY,^VIX,-0.4208,90,market_correlation,market
CPT,DLR,0.3192,90,market_correlation,market
CPT,DX,0.4302,90,market_correlation,market
CPT,EARN,0.3183,90,market_correlation,market
CPT,EQIX,0.5723,90,market_correlation,market
CPT,EQR,0.907,90,market_correlation,market
CPT,ESS,0.858,90,market_correlation,market
CPT,EVR,0.3753,90,market_correlation,market
CPT,EXR,0.487,90,market_correlation,market
CPT,FIS,0.355,90,market_correlation,market
CPT,FRT,0.732,90,market_correlation,market
CPT,GBCI,0.4253,90,market_correlation,market
CPT,GPN,0.3881,90,market_correlation,market
CPT,HBAN,0.3152,90,market_correlation,market
CPT,HIG,0.4321,90,market_correlation,market
CPT,HLNE,0.3435,90,market_correlation,market
CPT,INVH,0.8602,90,market_correlation,market
CPT,JKHY,0.3313,90,market_correlation,market
CPT,KEY,0.3243,90,market_correlation,market
CPT,KIM,0.6366,90,market_correlation,market
CPT,L,0.4093,90,market_correlation,market
CPT,MAA,0.9207,90,market_correlation,market
CPT,MC,0.3025,90,market_correlation,market
CPT,MET,0.3331,90,market_correlation,market
CPT,MFA,0.5351,90,market_correlation,market
CPT,MITT,0.3421,90,market_correlation,market
CPT,MMC,0.3253,90,market_correlation,market
CPT,NAVI,0.3634,90,market_correlation,market
CPT,O,0.3833,90,market_correlation,market
CPT,PFSI,0.4147,90,market_correlation,market
CPT,PGR,0.3255,90,market_correlation,market
CPT,PLD,0.5272,90,market_correlation,market
CPT,PMT,0.3703,90,market_correlation,market
CPT,PNC,0.3389,90,market_correlation,market
CPT,PRU,0.3306,90,market_correlation,market
CPT,PSA,0.5622,90,market_correlation,market
CPT,REG,0.664,90,market_correlation,market
CPT,RKT,0.3801,90,market_correlation,market
CPT,SNPS,0.3011,90,market_correlation,market
CPT,SPG,0.6352,90,market_correlation,market
CPT,SUI,0.4345,90,market_correlation,market
CPT,TFC,0.3068,90,market_correlation,market
CPT,TRV,0.4003,90,market_correlation,market
CPT,TWO,0.3169,90,market_correlation,market
CPT,UDR,0.9166,90,market_correlation,market
CPT,USB,0.3812,90,market_correlation,market
CPT,UWMC,0.3894,90,market_correlation,market
CPT,VICI,0.4454,90,market_correlation,market
CPT,VTR,0.339,90,market_correlation,market
CPT,WELL,0.3656,90,market_correlation,market
CPT,WRB,0.366,90,market_correlation,market
CPT,WTFC,0.3291,90,market_correlation,market
CPT,^DJI,0.3429,90,market_correlation,market
CPT,^RUT,0.33,90,market_correlation,market
CRM,INTU,0.4221,90,market_correlation,market
CRM,NOW,0.6634,90,market_correlation,market
CRM,NU,0.301,90,market_correlation,market
CRM,PANW,0.478,90,market_correlation,market
CRM,PAYO,0.3425,90,market_correlation,market
CRM,PYPL,0.3691,90,market_correlation,market
CRM,UPST,0.3077,90,market_correlation,market
CRM,^DJI,0.3584,90,market_correlation,market
CRM,^IXIC,0.317,90,market_correlation,market
CSCO,EVR,0.3371,90,market_correlation,market
CSCO,FHN,0.3587,90,market_correlation,market
CSCO,FITB,0.3225,90,market_correlation,market
CSCO,GS,0.3297,90,market_correlation,market
CSCO,HBAN,0.3328,90,market_correlation,market
CSCO,JPM,0.3244,90,market_correlation,market
CSCO,KEY,0.3527,90,market_correlation,market
CSCO,MC,0.3034,90,market_correlation,market
CSCO,MS,0.4512,90,market_correlation,market
CSCO,MTB,0.3122,90,market_correlation,market
CSCO,NVDA,0.3431,90,market_correlation,market
CSCO,PNC,0.3075,90,market_correlation,market
CSCO,PRU,0.3017,90,market_correlation,market
CSCO,SEIC,0.3026,90,market_correlation,market
CSCO,STT,0.3818,90,market_correlation,market
CSCO,SYF,0.3939,90,market_correlation,market
CSCO,TFC,0.3643,90,market_correlation,market
CSCO,TROW,0.3262,90,market_correlation,market
CSCO,UMBF,0.3339,90,market_correlation,market
CSCO,USB,0.3315,90,market_correlation,market
CSCO,WFC,0.3699,90,market_correlation,market
CSCO,WTFC,0.3425,90,market_correlation,market
CSCO,ZION,0.3509,90,market_correlation,market
CSCO,^DJI,0.3849,90,market_correlation,market
CSCO,^GSPC,0.5063,90,market_correlation,market
CSCO,^IXIC,0.4718,90,market_correlation,market
CSCO,^RUT,0.3722,90,market_correlation,market
CSCO,^VIX,-0.4504,90,market_correlation,market
CVS,MOH,0.4544,90,market_correlation,market
CVS,UNH,0.4076,90,market_correlation,market
DLR,EQIX,0.5706,90,market_correlation,market
DLR,EQR,0.3629,90,market_correlation,market
DLR,ESS,0.3054,90,market_correlation,market
DLR,EVR,0.5107,90,market_correlation,market
DLR,FRT,0.439,90,market_correlation,market
DLR,GS,0.3865,90,market_correlation,market
DLR,HBAN,0.3146,90,market_correlation,market
DLR,INVH,0.3954,90,market_correlation,market
DLR,JPM,0.3187,90,market_correlation,market
DLR,KEY,0.3687,90,market_correlation,market
DLR,KIM,0.393,90,market_correlation,market
DLR,MC,0.3894,90,market_correlation,market
DLR,MS,0.425,90,market_correlation,market
DLR,ONB,0.3002,90,market_correlation,market
DLR,ORCL,0.4726,90,market_correlation,market
DLR,PJT,0.3466,90,market_correlation,market
DLR,PLD,0.3418,90,market_correlation,market
DLR,PNC,0.3239,90,market_correlation,market
DLR,REG,0.4442,90,market_correlation,market
DLR,SEIC,0.359,90,market_correlation,market
DLR,STT,0.3064,90,market_correlation,market
DLR,TROW,0.3078,90,market_correlation,market
DLR,UDR,0.3067,90,market_correlation,market
DLR,USB,0.3059,90,market_correlation,market
DLR,^GSPC,0.3785,90,market_correlation,market
DLR,^RUT,0.3878,90,market_correlation,market
DLR,^VIX,-0.3241,90,market_correlation,market
DX,EQR,0.4505,90,market_correlation,market
DX,ESS,0.5033,90,market_correlation,market
DX,EXR,0.4061,90,market_correlation,market
DX,FIS,0.3802,90,market_correlation,market
DX,FITB,0.3606,90,market_correlation,market
DX,FRT,0.4438,90,market_correlation,market
DX,GBCI,0.3642,90,market_correlation,market
DX,HBAN,0.3454,90,market_correlation,market
DX,HIG,0.3146,90,market_correlation,market
DX,INVH,0.3429,90,market_correlation,market
DX,IVR,0.6491,90,market_correlation,market
DX,KEY,0.3537,90,market_correlation,market
DX,KIM,0.3951,90,market_correlation,market
DX,L,0.3087,90,market_correlation,market
DX,MAA,0.3922,90,market_correlation,market
DX,MFA,0.6145,90,market_correlation,market
DX,MTB,0.3593,90,market_correlation,market
DX,NAVI,0.3459,90,market_correlation,market
DX,ONB,0.3531,90,market_correlation,market
DX,ORC,0.7914,90,market_correlation,market
DX,PFSI,0.3697,90,market_correlation,market
DX,PLD,0.3335,90,market_correlation,market
DX,PMT,0.5899,90,market_correlation,market
DX,PNC,0.3006,90,market_correlation,market
DX,PRU,0.3225,90,market_correlation,market
DX,PSA,0.4288,90,market_correlation,market
DX,REG,0.3558,90,market_correlation,market
DX,RF,0.3289,90,market_correlation,market
DX,RKT,0.3499,90,market_correlation,market
DX,SPG,0.4059,90,market_correlation,market
DX,TFC,0.3941,90,market_correlation,market
DX,TROW,0.365,90,market_correlation,market
DX,TWO,0.6885,90,market_correlation,market
DX,UDR,0.4495,90,market_correlation,market
DX,UMBF,0.3806,90,market_correlation,market
DX,UPST,0.3363,90,market_correlation,market
DX,USB,0.3599,90,market_correlation,market
DX,UWMC,0.3524,90,market_correlation,market
DX,VCTR,0.3322,90,market_correlation,market
DX,VICI,0.4843,90,market_correlation,market
DX,WTFC,0.3568,90,market_correlation,market
DX,^DJI,0.4061,90,market_correlation,market
DX,^RUT,0.3658,90,market_correlation,market
EARN,EVR,0.4361,90,market_correlation,market
EARN,FRT,0.3875,90,market_correlation,market
EARN,GBCI,0.3239,90,market_correlation,market
EARN,GS,0.3015,90,market_correlation,market
EARN,HBAN,0.3666,90,market_correlation,market
EARN,HLNE,0.4001,90,market_correlation,market
EARN,KEY,0.3656,90,market_correlation,market
EARN,KIM,0.4201,90,market_correlation,market
EARN,MAA,0.3071,90,market_correlation,market
EARN,MC,0.4264,90,market_correlation,market
EARN,MITT,0.4136,90,market_correlation,market
EARN,MS,0.3236,90,market_correlation,market
EARN,MTB,0.3263,90,market_correlation,market
EARN,ONB,0.305,90,market_correlation,market
EARN,PMT,0.3368,90,market_correlation,market
EARN,PNC,0.3343,90,market_correlation,market
EARN,PRU,0.3513,90,market_correlation,market
EARN,REG,0.3095,90,market_correlation,market
EARN,RF,0.3123,90,market_correlation,market
EARN,RGA,0.3142,90,market_correlation,market
EARN,SEIC,0.3553,90,market_correlation,market
EARN,SPG,0.423,90,market_correlation,market
EARN,STT,0.3836,90,market_correlation,market
EARN,SYF,0.3262,90,market_correlation,market
EARN,TRV,0.3071,90,market_correlation,market
EARN,UMBF,0.3147,90,market_correlation,market
EARN,USB,0.3227,90,market_correlation,market
EARN,^DJI,0.3586,90,market_correlation,market
EARN,^RUT,0.3262,90,market_correlation,market
EARN,^VIX,-0.311,90,market_correlation,market
EQIX,EQR,0.5969,90,market_correlation,market
EQIX,ESS,0.5232,90,market_correlation,market
EQIX,EVR,0.3631,90,market_correlation,market
EQIX,FIS,0.3495,90,market_correlation,market
EQIX,FRT,0.5043,90,market_correlation,market
EQIX,GBCI,0.3656,90,market_correlation,market
EQIX,GS,0.3674,90,market_correlation,market
EQIX,HBAN,0.3309,90,market_correlation,market
EQIX,HIG,0.3302,90,market_correlation,market
EQIX,INVH,0.6494,90,market_correlation,market
EQIX,KEY,0.3115,90,market_correlation,market
EQIX,KIM,0.4345,90,market_correlation,market
EQIX,L,0.4112,90,market_correlation,market
EQIX,MAA,0.5781,90,market_correlation,market
EQIX,MET,0.3249,90,market_correlation,market
EQIX,MFA,0.306,90,market_correlation,market
EQIX,MS,0.3655,90,market_correlation,market
EQIX,MTB,0.3194,90,market_correlation,market
EQIX,O,0.3024,90,market_correlation,market
EQIX,ONB,0.3253,90,market_correlation,market
EQIX,PLD,0.4209,90,market_correlation,market
EQIX,PRU,0.3528,90,market_correlation,market
EQIX,QFIN,0.3229,90,market_correlation,market
EQIX,REG,0.5001,90,market_correlation,market
EQIX,SPG,0.4438,90,market_correlation,market
EQIX,SUI,0.4028,90,market_correlation,market
EQIX,SYF,0.3646,90,market_correlation,market
EQIX,TFC,0.3255,90,market_correlation,market
EQIX,UDR,0.5505,90,market_correlation,market
EQIX,USB,0.37,90,market_correlation,market
EQIX,VTR,0.4313,90,market_correlation,market
EQIX,WELL,0.3382,90,market_correlation,market
EQIX,WFC,0.327,90,market_correlation,market
EQIX,WTFC,0.3426,90,market_correlation,market
EQIX,^DJI,0.3638,90,market_correlation,market
EQIX,^RUT,0.3887,90,market_correlation,market
EQR,ESS,0.8711,90,market_correlation,market
EQR,EVR,0.3913,90,market_correlation,market
EQR,EXR,0.55,90,market_correlation,market
EQR,FIS,0.3763,90,market_correlation,market
EQR,FITB,0.3124,90,market_correlation,market
EQR,FRT,0.7171,90,market_correlation,market
EQR,GBCI,0.4312,90,market_correlation,market
EQR,GPN,0.4202,90,market_correlation,market
EQR,HBAN,0.3535,90,market_correlation,market
EQR,HIG,0.4343,90,market_correlation,market
EQR,HLNE,0.3309,90,market_correlation,market
EQR,INVH,0.865,90,market_correlation,market
EQR,JKHY,0.3932,90,market_correlation,market
EQR,KEY,0.3475,90,market_correlation,market
EQR,KIM,0.6626,90,market_correlation,market
EQR,L,0.4652,90,market_correlation,market
EQR,MAA,0.8954,90,market_correlation,market
EQR,MC,0.3279,90,market_correlation,market
EQR,MET,0.3488,90,market_correlation,market
EQR,MFA,0.5493,90,market_correlation,market
EQR,MMC,0.3836,90,market_correlation,market
EQR,MTB,0.3503,90,market_correlation,market
EQR,NAVI,0.3875,90,market_correlation,market
EQR,O,0.4653,90,market_correlation,market
EQR,ONB,0.3274,90,market_correlation,market
EQR,ORC,0.3259,90,market_correlation,market
EQR,PFSI,0.4566,90,market_correlation,market
EQR,PGR,0.3419,90,market_correlation,market
EQR,PJT,0.3225,90,market_correlation,market
EQR,PLD,0.532,90,market_correlation,market
EQR,PMT,0.4561,90,market_correlation,market
EQR,PNC,0.3529,90,market_correlation,market
EQR,PRU,0.3307,90,market_correlation,market
EQR,PSA,0.6239,90,market_correlation,market
EQR,REG,0.6652,90,market_correlation,market
EQR,RF,0.326,90,market_correlation,market
EQR,RKT,0.4194,90,market_correlation,market
EQR,SPG,0.6136,90,market_correlation,market
EQR,SUI,0.4266,90,market_correlation,market
EQR,TFC,0.3756,90,market_correlation,market
EQR,TRV,0.4051,90,market_correlation,market
EQR,TWO,0.3165,90,market_correlation,market
EQR,UDR,0.8741,90,market_correlation,market
EQR,USB,0.3725,90,market_correlation,market
EQR,UWMC,0.4139,90,market_correlation,market
EQR,VICI,0.4723,90,market_correlation,market
EQR,VTR,0.3812,90,market_correlation,market
EQR,WELL,0.3976,90,market_correlation,market
EQR,WRB,0.3993,90,market_correlation,market
EQR,WTFC,0.3379,90,market_correlation,market
EQR,^DJI,0.3537,90,market_correlation,market
EQR,^RUT,0.3219,90,market_correlation,market
ESS,EVR,0.3205,90,market_correlation,market
ESS,EXR,0.5113,90,market_correlation,market
ESS,FIS,0.369,90,market_correlation,market
ESS,FRT,0.67,90,market_correlation,market
ESS,GBCI,0.4145,90,market_correlation,market
ESS,GPN,0.3582,90,market_correlation,market
ESS,HBAN,0.3301,90,market_correlation,market
ESS,HIG,0.3451,90,market_correlation,market
ESS,HLNE,0.3063,90,market_correlation,market
ESS,INVH,0.7803,90,market_correlation,market
